CODE1,CODE2,CORRELATION,DELAY
ELETRO12_CEETT12,FUNCEX12_XQPAP2N12,0.9241651250490988,4
ELETRO12_CEEIND12,FUNCEX12_MDPT12,0.9241418300226854,3
FUNCEX12_MQFARM2N12,IGP12_IPAA12,0.92411975928377,-4
FUNCEX12_MPCAL2N12,BPAG12_SEROUTROSD12,0.924101857049181,-5
ABATE12_ABPESU12,FUNCEX12_XQPAP2N12,0.9240923923959116,-3
FUNCEX12_MVDIV2N12,BPAG12_SERR12,0.9240718482068572,2
ELETRO12_CEETIND12,FUNCEX12_XQPAP2N12,0.9240516439149348,-4
FUNCEX12_MPAGP2N12,BPAG12_BCM12,0.9240204854384276,2
FUNCEX12_MPAGP2N12,PAN12_MTV12,0.9240204854384276,2
FUNCEX12_MVMET2N12,BPAG12_SERTRANSD12,0.924006142589212,-2
FUNCEX12_XPM12,FUNCEX12_XVPLAS2N12,0.924003802218076,-5
FUNCEX12_MPAL2N12,FUNCEX12_MVTEXT2N12,0.923991238095508,2
FUNCEX12_MVMAQINF2N12,FUNCEX12_MVVEIC2N12,0.9239800344909856,1
ELETRO12_CEERES12,FUNCEX12_MVPES2N12,0.9239790977714176,7
ELETRO12_CEETT12,FUNCEX12_XQPAP2N12,0.923978713817853,5
FUNCEX12_XPT12,PAN12_MTV12,0.923920679006906,-2
FUNCEX12_XPT12,BPAG12_BCM12,0.923920679006906,-2
FUNCEX12_MQMNM2N12,FUNCEX12_XPT12,0.9239150243742906,-2
FUNCEX12_MPCAL2N12,FUNCEX12_MVAL2N12,0.9239014780656588,-9
FUNCEX12_XPT12,BPAG12_SERTRANSD12,0.923874524789876,4
FUNCEX12_XQPAP2N12,IGP12_IGPF12,0.9238734121012268,-4
FUNCEX12_MPCAL2N12,FUNCEX12_MQDIV2N12,0.9238730556103972,-10
FUNCEX12_MVMAQEQU2N12,FUNCEX12_MVMNM2N12,0.9238250978440978,-2
ELETRO12_CEEOUT12,FUNCEX12_XQPAP2N12,0.9238211615569564,-10
ELETRO12_CEERES12,FUNCEX12_MQDIV2N12,0.9238077879649734,6
ELETRO12_CEEOUT12,FUNCEX12_MVPES2N12,0.92380180256465,-5
ELETRO12_CEEOUT12,FUNCEX12_XQPAP2N12,0.9237980162040276,9
FUNCEX12_MVDIV2N12,BPAG12_SERR12,0.9237752266253068,-9
FUNCEX12_MQTEXT2N12,FUNCEX12_MVDIV2N12,0.923762203884939,12
ABATE12_ABPESU12,ELETRO12_CEEOUT12,0.9237309449343498,-4
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9237240992129128,-5
ELETRO12_CEEOUT12,FUNCEX12_MQPES2N12,0.9237180517709626,-7
FUNCEX12_MVMET2N12,FUNCEX12_XPM12,0.9237179201279656,-4
ELETRO12_CEEOUT12,FUNCEX12_XQPAP2N12,0.923717812572264,-4
BM12_DINGFN12,IGP12_IGPF12,0.9237036476173032,-7
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPB12,0.9236874177622147,-5
FUNCEX12_MPAL2N12,FUNCEX12_XVFARM2N12,0.9236840470367292,2
FUNCEX12_MPQUIM2N12,FUNCEX12_XPS12,0.9236782827488762,-8
FUNCEX12_XPM12,FUNCEX12_XVPLAS2N12,0.9236746606623112,-1
FUNCEX12_MPMETBAS2N12,FUNCEX12_XVPLAS2N12,0.923650682086145,-1
FUNCEX12_MVMAQEQU2N12,FUNCEX12_MVVEIC2N12,0.9236351797100272,-2
FUNCEX12_MDPT12,FUNCEX12_MVMAQINF2N12,0.9236054984495508,1
FUNCEX12_MPAL2N12,FUNCEX12_XVFARM2N12,0.9236031938648734,-1
ELETRO12_CEEOUT12,FUNCEX12_MQPES2N12,0.9235998864304228,-8
ELETRO12_CEEOUT12,FUNCEX12_XQPAP2N12,0.923597811465048,-3
FUNCEX12_MVMET2N12,FUNCEX12_MVVEIC2N12,0.9235940963859726,-1
ELETRO12_CEET12,FUNCEX12_MPCAL2N12,0.9235910242606494,10
ABATE12_ABQUSU12,IGP12_IPAA12,0.9235899172131088,-2
ANP12_CALCO12,ELETRO12_CEEOUT12,0.9235861486795248,1
ABATE12_ABPESU12,ELETRO12_CEEOUT12,0.9235753123215632,-10
FUNCEX12_MVMETBAS2N12,BPAG12_SERTRANSD12,0.9235711439210168,1
ELETRO12_CEET12,FUNCEX12_XQFARM2N12,0.923557592403576,3
ABATE12_ABPESU12,ELETRO12_CEEOUT12,0.9235435483369396,-3
FUNCEX12_MPAL2N12,BPAG12_SEROUTROSR12,0.9235336903120948,2
FUNCEX12_MPAL2N12,FUNCEX12_XPS12,0.923529758287278,-5
FUNCEX12_MVAL2N12,FUNCEX12_MVDIV2N12,0.9235270912637727,-4
FUNCEX12_MVMET2N12,BPAG12_SERTRANSD12,0.923522348357433,-1
FUNCEX12_XPB12,IFS12_MAIZE12,0.9235142099316006,-1
ELETRO12_CEETIND12,ABATE12_ABPESU12,0.923500309253482,-6
FUNCEX12_MPAL2N12,FUNCEX12_MVMET2N12,0.9234971719136486,-2
FUNCEX12_MPAL2N12,BPAG12_BCM12,0.9234932741052572,-3
FUNCEX12_MPAL2N12,PAN12_MTV12,0.9234932741052572,-3
FUNCEX12_XQPAP2N12,IGP12_IGPOG12,0.9234789938745812,-3
ELETRO12_CEERES12,IGP12_IGPOG12,0.923477108258822,-5
FUNCEX12_MQPES2N12,IGP12_IGPOG12,0.9234472218255484,-9
ELETRO12_CEET12,FUNCEX12_XQFARM2N12,0.9234430999181036,2
FUNCEX12_MVAL2N12,FUNCEX12_MVMOV2N12,0.9234241723123444,8
ELETRO12_CEEOUT12,IGP12_IGPOG12,0.9234139651076556,-3
FUNCEX12_MQFARM2N12,IGP12_IGPOG12,0.9234002281808636,-1
FUNCEX12_MPAL2N12,FUNCEX12_MVDIV2N12,0.923394313734214,6
ELETRO12_CEET12,BPAG12_SEROUTROSD12,0.923385845383087,-1
ELETRO12_CEETIND12,ABATE12_ABQUSU12,0.9233854228603298,-8
ELETRO12_CEEOUT12,FUNCEX12_XQPAP2N12,0.9233151920451096,-9
ELETRO12_CEEOUT12,FUNCEX12_XQPAP2N12,0.923307599341338,6
FUNCEX12_MDPT12,FUNCEX12_MPPETCOMB2N12,0.923307159131498,-1
FUNCEX12_MQFARM2N12,IGP12_IGPF12,0.9232905527828084,-2
ELETRO12_CEEOUT12,FUNCEX12_MPMAD2N12,0.9232888027610948,10
FUNCEX12_MPPLAS2N12,FUNCEX12_XPT12,0.9232577320848652,-8
FUNCEX12_MQFARM2N12,IGP12_IGPOG12,0.9232433586356724,-2
FUNCEX12_MPAL2N12,BPAG12_SERR12,0.9232354568900774,7
ELETRO12_CEEIND12,FUNCEX12_MPMETBAS2N12,0.9232232250557062,4
ELETRO12_CEEOUT12,FUNCEX12_MQDIV2N12,0.9231650040442008,9
ELETRO12_CEEOUT12,FUNCEX12_XQFARM2N12,0.9231501493580746,5
FUNCEX12_MVMNM2N12,FUNCEX12_MVTEXT2N12,0.9231217297518884,-2
FUNCEX12_MDPT12,FUNCEX12_XVPLAS2N12,0.9231119755579056,-7
FUNCEX12_XPM12,BPAG12_SERR12,0.9230901869528954,6
FUNCEX12_MVDIV2N12,PAN12_MTV12,0.9230818614327742,-1
FUNCEX12_MVDIV2N12,BPAG12_BCM12,0.9230818614327742,-1
FUNCEX12_MPBEB2N12,FUNCEX12_XPM12,0.9230511338545024,-9
FUNCEX12_MVDIV2N12,BPAG12_BCM12,0.9230203736590112,-3
FUNCEX12_MVDIV2N12,PAN12_MTV12,0.9230203736590112,-3
FUNCEX12_XVFARM2N12,BPAG12_SERR12,0.9230187626304188,3
FUNCEX12_MQFARM2N12,IGP12_IGPF12,0.9230054707122524,-1
ELETRO12_CEEIND12,FUNCEX12_MPMETBAS2N12,0.9230033783313052,-2
FUNCEX12_MQPES2N12,FUNCEX12_MVPES2N12,0.9229930248251978,-12
FUNCEX12_XQPAP2N12,IGP12_IPAI12,0.9229812739950668,-7
FUNCEX12_MDPT12,FUNCEX12_XVPLAS2N12,0.922972347533548,-8
FUNCEX12_TTR12,FUNCEX12_XPT12,0.9229407446515362,4
ELETRO12_CEEIND12,FUNCEX12_MDPT12,0.922936400883465,2
FUNCEX12_MPMETBAS2N12,FUNCEX12_XPS12,0.9229152076918252,2
ELETRO12_CEEOUT12,FUNCEX12_MVPES2N12,0.9228933237795236,-6
IFS12_SOJAF12,IFS12_SOJAGP12,0.9228835652255478,1
BM12_DINGFN12,ABATE12_ABPESU12,0.922880688474869,-11
FUNCEX12_MQFARM2N12,IGP12_IPAI12,0.9228768984472554,1
ELETRO12_CEEOUT12,FUNCEX12_MQDIV2N12,0.9227995164880418,8
FUNCEX12_MQPES2N12,FUNCEX12_MVPES2N12,0.9227915083843918,-10
ABATE12_ABPESU12,FUNCEX12_XQPAP2N12,0.9227899747768316,7
ELETRO12_CEEIND12,FUNCEX12_MDPT12,0.9227822937230312,10
FUNCEX12_MPAGP2N12,FUNCEX12_MVPLAS2N12,0.922781681998792,3
ELETRO12_CEET12,FUNCEX12_MQDIV2N12,0.922777367895107,11
FUNCEX12_XPM12,FUNCEX12_XVQUIM2N12,0.9227635918485338,2
ELETRO12_CEEOUT12,FUNCEX12_MVPES2N12,0.9227326429531596,-10
ELETRO12_CEETT12,FUNCEX12_XQPAP2N12,0.9227152914984144,2
FUNCEX12_MVMET2N12,FUNCEX12_XPT12,0.9227099876911782,-4
FUNCEX12_MPAGP2N12,FUNCEX12_MPAL2N12,0.9227081868044408,-3
FUNCEX12_MVMAQINF2N12,FUNCEX12_MVMET2N12,0.9227049847188028,3
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPM12,0.9226962300728212,-2
FUNCEX12_MPBEB2N12,FUNCEX12_MPPLAS2N12,0.9226926185985008,-10
ELETRO12_CEECOM12,FUNCEX12_MPCAL2N12,0.9226634701536373,-10
FUNCEX12_MPAGP2N12,FUNCEX12_MPQUIM2N12,0.9226494842076636,6
FUNCEX12_MQFARM2N12,IGP12_IGPF12,0.9226474089265774,-3
FUNCEX12_MVMET2N12,FUNCEX12_XPM12,0.9226467395659684,3
ABATE12_ABQUSU12,FUNCEX12_MQPES2N12,0.9226247508890242,6
ELETRO12_CEEOUT12,FUNCEX12_MQDIV2N12,0.9226118811762792,-7
FUNCEX12_MPAL2N12,BPAG12_SEROUTROSR12,0.92260392913076,1
FUNCEX12_MVMNM2N12,FUNCEX12_XPM12,0.9226030202503828,-2
FUNCEX12_MPAL2N12,FUNCEX12_MVMET2N12,0.9225950268435305,4
FUNCEX12_MPPLAS2N12,FUNCEX12_MPQUIM2N12,0.9225796438539544,-5
FUNCEX12_MPCAL2N12,FUNCEX12_MVMOV2N12,0.9225786376098072,-7
FUNCEX12_MVTEXT2N12,FUNCEX12_XPB12,0.9225407674435953,-1
FUNCEX12_MPAGP2N12,FUNCEX12_XPB12,0.9225048800144364,-3
ABATE12_ABPESU12,FUNCEX12_XQPAP2N12,0.922492986292707,-10
FUNCEX12_MVMAQINF2N12,FUNCEX12_XPM12,0.9224912191305412,5
ABATE12_ABPESU12,IGP12_IPAA12,0.922484506695272,-4
ELETRO12_CEEOUT12,FUNCEX12_XQPAP2N12,0.9224724524141616,4
ELETRO12_CEETT12,ABATE12_ABPESU12,0.9224639873221776,-4
ELETRO12_CEETIND12,ABATE12_ABQUSU12,0.9224182183829728,-10
FUNCEX12_MVAL2N12,FUNCEX12_MVMOV2N12,0.9224177690610764,10
FUNCEX12_XPB12,IFS12_MAIZE12,0.9223700981019124,-2
FUNCEX12_MVMETBAS2N12,BPAG12_SERTRANSD12,0.9223693431566956,2
ANP12_CALCO12,ELETRO12_CEERES12,0.92234664050974,3
FUNCEX12_MVMAQEQU2N12,FUNCEX12_MVMNM2N12,0.9223392474470312,-1
BM12_DINGFN12,IGP12_IGPOG12,0.9223355094858786,-6
FUNCEX12_MQDIV2N12,FUNCEX12_XQFARM2N12,0.922327468525779,-12
FUNCEX12_MPPLAS2N12,FUNCEX12_XPS12,0.9223004123925502,-10
ABATE12_ABQUSU12,IGP12_IPAA12,0.922293514057867,-1
ABATE12_ABPESU12,FUNCEX12_XQPAP2N12,0.9222887085162548,6
FUNCEX12_MVMAQINF2N12,FUNCEX12_XPB12,0.9222757447248218,2
ABATE12_ABQUSU12,FUNCEX12_MQPES2N12,0.922270091258702,2
FUNCEX12_XPB12,PAN12_MTV12,0.9222499107727196,3
FUNCEX12_XPB12,BPAG12_BCM12,0.9222499107727196,3
FUNCEX12_MVPLAS2N12,BPAG12_SERR12,0.9222465382927422,3
ELETRO12_CEECOM12,FUNCEX12_MVAL2N12,0.9222349153567276,-1
FUNCEX12_XPM12,BPAG12_SERR12,0.9222219733022236,-3
FUNCEX12_MVTEXT2N12,FUNCEX12_XPM12,0.92221182610445,5
FUNCEX12_MQFARM2N12,IGP12_IGPOG12,0.9221658146623252,-3
ELETRO12_CEETIND12,ABATE12_ABQUSU12,0.9221653887375076,-9
FUNCEX12_MPCAL2N12,FUNCEX12_MQDIV2N12,0.922158385802953,-9
ELETRO12_CEET12,FUNCEX12_MPCAL2N12,0.9221366419521096,3
FUNCEX12_XPM12,FUNCEX12_XVFARM2N12,0.9221348109097164,10
FUNCEX12_MVQUIM2N12,PAN12_MTV12,0.92213007697818,-1
FUNCEX12_MVQUIM2N12,BPAG12_BCM12,0.92213007697818,-1
FUNCEX12_MVMAQINF2N12,FUNCEX12_XPB12,0.9221169406111076,-2
ELETRO12_CEERES12,IGP12_IGPF12,0.9221136873377972,-5
ELETRO12_CEERES12,FUNCEX12_MQDIV2N12,0.9221014300640218,-7
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPM12,0.922101103595497,2
FUNCEX12_XQPAP2N12,IGP12_IGPF12,0.9220958740035328,-3
ELETRO12_CEECOM12,FUNCEX12_MQPES2N12,0.922089662691434,9
ELETRO12_CEERES12,FUNCEX12_MPMAD2N12,0.9220885418861442,-6
ABATE12_ABPESU12,ELETRO12_CEERES12,0.922075283909796,3
FUNCEX12_MQFARM2N12,IGP12_IGPOG12,0.9220735493663096,4
ABATE12_ABPESU12,IGP12_IPAI12,0.922069332861394,10
FUNCEX12_MDQT12,FUNCEX12_MPAL2N12,0.922063625956171,1
ELETRO12_CEETCOM12,BM12_DINGFN12,0.9220496333118476,1
BPAG12_BCM12,PAN12_XTV12,0.922049067016086,-1
BPAG12_BCM12,BPAG12_BCX12,0.922049067016086,-1
BPAG12_BCX12,PAN12_MTV12,0.922049067016086,1
PAN12_MTV12,PAN12_XTV12,0.922049067016086,-1
FUNCEX12_MQDIV2N12,FUNCEX12_MVAL2N12,0.9220472252442674,3
BM12_DINGFN12,BM12_DTGFN12,0.9220305109512728,1
FUNCEX12_MPMAD2N12,FUNCEX12_XQFARM2N12,0.9220289134629412,-8
BM12_DINGFN12,IGP12_IGPOG12,0.9220133709696754,3
ELETRO12_CEETIND12,FUNCEX12_XQPAP2N12,0.9220095687883636,-3
FUNCEX12_MPQUIM2N12,BPAG12_SERTRANSD12,0.9220016000472132,-3
ELETRO12_CEEOUT12,FUNCEX12_MQDIV2N12,0.921992175449687,1
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPB12,0.92198648959399,-6
FUNCEX12_MPQUIM2N12,FUNCEX12_XPT12,0.9219859233700256,2
FUNCEX12_MPQUIM2N12,BPAG12_SERTRANSD12,0.9219846174311644,-2
FUNCEX12_MQPES2N12,IGP12_IGPF12,0.921977864289686,-9
FUNCEX12_MPMAD2N12,FUNCEX12_XQFARM2N12,0.921960826018862,-1
FUNCEX12_MVDIV2N12,BPAG12_SERR12,0.9219559456955452,-7
FUNCEX12_MVAL2N12,FUNCEX12_MVPLAS2N12,0.921911414255737,-2
ELETRO12_CEETT12,IGP12_IPAA12,0.9218986066479516,1
ELETRO12_CEEOUT12,FUNCEX12_MPCAL2N12,0.9218932104980042,-3
FUNCEX12_MDQT12,FUNCEX12_MVDIV2N12,0.9218792782683258,2
FUNCEX12_MPAL2N12,FUNCEX12_XVFARM2N12,0.92186393549532,3
FUNCEX12_MVMOV2N12,FUNCEX12_MVPLAS2N12,0.9218511358336052,-2
ELETRO12_CEET12,FUNCEX12_MVAL2N12,0.92184197284145,2
FUNCEX12_MPAL2N12,BPAG12_SERTRANSD12,0.9218352585015608,1
FUNCEX12_MPCAL2N12,FUNCEX12_XQFARM2N12,0.9218319574647624,-9
BM12_DINGFN12,IGP12_IGPF12,0.921831096463076,3
FUNCEX12_MPAL2N12,FUNCEX12_XPT12,0.9218291202970804,-5
FUNCEX12_MPAL2N12,FUNCEX12_MVPLAS2N12,0.9218169802704274,5
FUNCEX12_MVVEIC2N12,FUNCEX12_XPM12,0.9218099036448464,4
FUNCEX12_MDPT12,FUNCEX12_XPB12,0.9217980796522978,-7
FUNCEX12_MPBEB2N12,FUNCEX12_MPQUIM2N12,0.9217916108431088,2
ANP12_CDEPET12,FUNCEX12_MPCAL2N12,0.921761189381594,-6
FUNCEX12_MQFARM2N12,IGP12_IGPF12,0.9217554297340006,-4
FUNCEX12_XQPAP2N12,IGP12_IGPOG12,0.9217382299955212,-2
FUNCEX12_MVAL2N12,FUNCEX12_MVDIV2N12,0.921725220222965,6
ELETRO12_CEETIND12,IGP12_IPAA12,0.9217053527558454,1
FUNCEX12_MVPES2N12,IFS12_POULTRY12,0.9216951412582474,3
ELETRO12_CEEOUT12,FUNCEX12_MPCAL2N12,0.9216672712529566,-12
FUNCEX12_XPM12,PAN12_MTV12,0.9216458791693524,-3
FUNCEX12_XPM12,BPAG12_BCM12,0.9216458791693524,-3
ELETRO12_CEETIND12,ABATE12_ABQUSU12,0.9216409775910024,-11
FUNCEX12_MQMNM2N12,FUNCEX12_XPT12,0.9216174238996888,-3
FUNCEX12_MVMAQINF2N12,FUNCEX12_XPS12,0.9216141165945618,-1
FUNCEX12_MPPLAS2N12,FUNCEX12_XPM12,0.9215835058535602,6
FUNCEX12_MVAL2N12,FUNCEX12_MVMOV2N12,0.9215819007572064,-2
FUNCEX12_MVMNM2N12,BPAG12_SERTRANSD12,0.9215714140090084,-1
ABATE12_ABQUSU12,FUNCEX12_MQPES2N12,0.9215689223868684,-6
ELETRO12_CEEOUT12,IGP12_IGPF12,0.9215623846365312,-3
ELETRO12_CEEIND12,FUNCEX12_MDPT12,0.9215505705165148,1
FUNCEX12_MVTEXT2N12,FUNCEX12_XPT12,0.9215494498945402,2
FUNCEX12_MQPES2N12,FUNCEX12_MVPES2N12,0.9215393760670476,-11
FUNCEX12_MQFARM2N12,IGP12_IGPOG12,0.9215270445352822,1
FUNCEX12_MPAL2N12,FUNCEX12_XVFARM2N12,0.9215156066494298,4
FUNCEX12_MDPT12,FUNCEX12_MPMETBAS2N12,0.9215152008960829,-9
FUNCEX12_MQFARM2N12,IGP12_IGPF12,0.9214804505082784,4
BM12_DINGFN12,BM12_DTGFN12,0.9214700306148876,2
FUNCEX12_MQFARM2N12,IGP12_IPAI12,0.9214599401165976,-5
ELETRO12_CEETIND12,FUNCEX12_XQPAP2N12,0.921458851305922,-8
FUNCEX12_MQFARM2N12,IGP12_IGPOG12,0.921437552201105,-4
ELETRO12_CEET12,FUNCEX12_MPCAL2N12,0.9214335837220676,11
ABATE12_ABPESU12,IGP12_IPAI12,0.9214184257363552,11
ELETRO12_CEEOUT12,FUNCEX12_XQPAP2N12,0.92140999513917,5
FUNCEX12_MVMAQINF2N12,FUNCEX12_MVVEIC2N12,0.9213967119489158,2
ABATE12_ABQUSU12,ELETRO12_CEERES12,0.921384399758784,-12
FUNCEX12_MVDIV2N12,BPAG12_SEROUTROSD12,0.921381490342579,2
ELETRO12_CEECOM12,FUNCEX12_MQPES2N12,0.92132425915672,-1
ELETRO12_CEET12,FUNCEX12_XQFARM2N12,0.9213154150461051,1
ELETRO12_CEECOM12,FUNCEX12_MPCAL2N12,0.9212975868827872,5
BM12_DINGFN12,FUNCEX12_XQPAP2N12,0.921281083729154,2
ELETRO12_CEEOUT12,FUNCEX12_MQPES2N12,0.9212587002040002,-6
ABATE12_ABQUSU12,FUNCEX12_MQPES2N12,0.9212391252043756,7
FUNCEX12_MPAL2N12,BPAG12_SEROUTROSR12,0.9212302667342592,3
ELETRO12_CEEOUT12,FUNCEX12_MQDIV2N12,0.9212061322546672,10
ABATE12_ABQUSU12,FUNCEX12_MQPES2N12,0.9211936203709672,-8
ELETRO12_CEERES12,IGP12_IGPOG12,0.9211728019785967,-4
FUNCEX12_MVMAQINF2N12,FUNCEX12_MVMET2N12,0.9211705260671416,2
FUNCEX12_MVMNM2N12,FUNCEX12_XPB12,0.9211622191152804,-8
FUNCEX12_MPAL2N12,FUNCEX12_XVFARM2N12,0.921141129289696,-2
ELETRO12_CEEOUT12,FUNCEX12_XQPAP2N12,0.921130675921389,-6
FUNCEX12_MVMNM2N12,FUNCEX12_XPM12,0.9211040763512466,1
ANP12_CDEPET12,BPAG12_SEROUTROSD12,0.9210930127167188,-9
FUNCEX12_MVMETBAS2N12,FUNCEX12_XPT12,0.92108631931379,-1
ABATE12_ABPESU12,ELETRO12_CEERES12,0.9210668385718188,-8
ELETRO12_CEETIND12,FUNCEX12_XQPAP2N12,0.9210319518275588,-12
FUNCEX12_MQPES2N12,FUNCEX12_MVPES2N12,0.9210297833111288,-9
ELETRO12_CEETT12,FUNCEX12_XQPAP2N12,0.9210175323260802,8
FUNCEX12_MQPES2N12,IGP12_IGPOG12,0.921008330484276,-8
FUNCEX12_MVMETBAS2N12,FUNCEX12_XPB12,0.9209877257187656,1
FUNCEX12_MPAL2N12,FUNCEX12_MVTEXT2N12,0.9209821585892776,-3
FUNCEX12_MPCAL2N12,FUNCEX12_XQFARM2N12,0.9209732051937256,1
ELETRO12_CEERES12,FUNCEX12_MVPES2N12,0.9209688542249704,-1
FUNCEX12_MQFARM2N12,IGP12_IPAA12,0.9209453368617252,-3
ELETRO12_CEEOUT12,FUNCEX12_MPCAL2N12,0.9209365581798958,-10
FUNCEX12_MVDIV2N12,FUNCEX12_XVFARM2N12,0.9209326320522532,-3
FUNCEX12_MVAL2N12,FUNCEX12_MVDIV2N12,0.9209236511600845,-1
FUNCEX12_MPCAL2N12,FUNCEX12_MVMOV2N12,0.920906317107332,-5
ELETRO12_CEETIND12,FUNCEX12_XQPAP2N12,0.9209042735651396,-1
FUNCEX12_MQMNM2N12,FUNCEX12_MVVEIC2N12,0.9208950003915388,-3
FUNCEX12_MQFARM2N12,IGP12_IGPF12,0.9208609543711608,1
FUNCEX12_MPAL2N12,FUNCEX12_XPB12,0.9208471231754918,-1
ELETRO12_CEEOUT12,IGP12_IGPOG12,0.9208136892437974,-2
FUNCEX12_MQFARM2N12,IGP12_IPAA12,0.9208073336877568,-7
FUNCEX12_MVAL2N12,FUNCEX12_MVMOV2N12,0.920802234117958,3
ABATE12_ABPESU12,FUNCEX12_XQPAP2N12,0.9207970990451428,12
ABATE12_ABPESU12,FUNCEX12_XQPAP2N12,0.9207786877250812,-11
FUNCEX12_MPAL2N12,FUNCEX12_XPT12,0.9207552843893668,3
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9207543227992736,-6
ELETRO12_CEEOUT12,FUNCEX12_XQPAP2N12,0.9207487342791468,-2
ELETRO12_CEET12,FUNCEX12_MPCAL2N12,0.9207154612123178,12
BM12_DINGFN12,ABATE12_ABPESU12,0.9207125322701112,-12
ELETRO12_CEERES12,FUNCEX12_MPMAD2N12,0.9207119711314152,-5
FUNCEX12_MPAL2N12,FUNCEX12_XVQUIM2N12,0.9207091197105894,-5
ELETRO12_CEEOUT12,FUNCEX12_MPCAL2N12,0.9206757161249696,-11
FUNCEX12_MDPT12,BPAG12_SERTRANSD12,0.9206730661519426,1
ELETRO12_CEETT12,FUNCEX12_XQPAP2N12,0.9206534393446052,9
FUNCEX12_MDPT12,FUNCEX12_MPPLAS2N12,0.9205984072661356,7
FUNCEX12_MPCAL2N12,BPAG12_SEROUTROSD12,0.9205755921098038,3
FUNCEX12_MQFARM2N12,IGP12_IPAA12,0.9205721485947524,-2
ELETRO12_CEECOM12,BPAG12_SEROUTROSD12,0.9205701126263238,-3
FUNCEX12_MQDIV2N12,FUNCEX12_MVAL2N12,0.9205272907058664,2
FUNCEX12_MPAL2N12,FUNCEX12_MVMAQINF2N12,0.9205230134845216,-3
FUNCEX12_XPM12,FUNCEX12_XVPLAS2N12,0.9205166776926256,-6
FUNCEX12_MQDIV2N12,FUNCEX12_XQFARM2N12,0.9204898760845944,-4
FUNCEX12_MQMET2N12,FUNCEX12_MVDIV2N12,0.9204895512831118,2
ELETRO12_CEEOUT12,FUNCEX12_MPCAL2N12,0.920486246824682,-2
FUNCEX12_MPAL2N12,FUNCEX12_MVDIV2N12,0.920478993565234,7
FUNCEX12_XQPAP2N12,IGP12_IGPF12,0.9204571277704652,-2
ABATE12_ABQUSU12,ELETRO12_CEET12,0.9204487682541824,5
FUNCEX12_XPM12,BPAG12_SERTRANSD12,0.9204232622714232,2
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPT12,0.9203885792499416,-7
FUNCEX12_MPCAL2N12,FUNCEX12_MQDIV2N12,0.9203753626269794,-7
ABATE12_ABQUSU12,ELETRO12_CEERES12,0.9203600836982012,-1
ABATE12_ABPESU12,IGP12_IPAI12,0.9203381177832234,12
FUNCEX12_MDQT12,FUNCEX12_MVDIV2N12,0.9203210758133692,1
ELETRO12_CEERES12,FUNCEX12_MQDIV2N12,0.9203054926554012,9
BM12_DINGFN12,FUNCEX12_XQPAP2N12,0.9202948084716942,3
ABATE12_ABQUSU12,IGP12_IPAA12,0.9202859995280316,2
ABATE12_ABPESU12,FUNCEX12_XQFARM2N12,0.9202288850192708,12
FUNCEX12_MQPLAS2N12,FUNCEX12_MVAL2N12,0.9202081646738528,3
ELETRO12_CEETIND12,FUNCEX12_XQPAP2N12,0.9202077350117986,-2
ELETRO12_CEET12,FUNCEX12_MQPLAS2N12,0.9201896773747684,-1
BM12_DINGFN12,IGP12_IGPF12,0.9201818641732208,-6
FUNCEX12_XQPAP2N12,IGP12_IGPOG12,0.9201801440062632,-1
FUNCEX12_MVMET2N12,FUNCEX12_XPB12,0.9201743427382564,-2
FUNCEX12_MQFARM2N12,IGP12_IPAA12,0.9201678089226756,-1
FUNCEX12_MPBEB2N12,FUNCEX12_XPM12,0.9201584030094656,3
FUNCEX12_MVMET2N12,FUNCEX12_XPT12,0.9201367081152876,1
ABATE12_ABQUSU12,ELETRO12_CEET12,0.9201070800088266,6
ABATE12_ABPESU12,ELETRO12_CEEOUT12,0.9201053492889484,-1
FUNCEX12_MQFARM2N12,IGP12_IGPF12,0.9201028388996624,-5
FUNCEX12_MPAL2N12,FUNCEX12_XVFARM2N12,0.9201021952610272,6
ELETRO12_CEET12,FUNCEX12_MVAL2N12,0.920070167767288,-3
FUNCEX12_MPAGP2N12,IFS12_SOJAGP12,0.920064130282458,-4
FUNCEX12_MVMNM2N12,FUNCEX12_XPT12,0.9200566625416816,2
FUNCEX12_MVTEXT2N12,FUNCEX12_XPM12,0.9200524212203552,-4
ELETRO12_CEETCOM12,IGP12_IPAA12,0.9200467902913,1
FUNCEX12_MVVEIC2N12,FUNCEX12_XPB12,0.9200372815104034,2
FUNCEX12_MPAGP2N12,FUNCEX12_XPS12,0.9200316760338908,3
FUNCEX12_MDPT12,FUNCEX12_XVQUIM2N12,0.920026133247766,-7
FUNCEX12_XPM12,BPAG12_SERTRANSD12,0.9200224767395884,-6
ELETRO12_CEEOUT12,FUNCEX12_MPMAD2N12,0.9200219685267568,11
ELETRO12_CEECOM12,FUNCEX12_MQPES2N12,0.9200201267064536,12
BM12_DINGFN12,BM12_DTGFN12,0.9200181323980664,3
FUNCEX12_MPAL2N12,FUNCEX12_XVFARM2N12,0.9199979464381136,5
