CODE,DESCRICAO,GRANDE_TEMA,FONTE,MEDIDA
SECEX12_X053FOB12,Exportações (FOB) - destino: Arábia Saudita,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X064FOB12,Exportações (FOB) - destino: Armênia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X063FOB12,Exportações (FOB) - destino: Argentina,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X065FOB12,Exportações (FOB) - destino: Aruba,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X040FOB12,Exportações (FOB) - destino: Angola,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X059FOB12,Exportações (FOB) - destino: Argélia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X072FOB12,Exportações (FOB) - destino: Áustria,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X073FOB12,Exportações (FOB) - destino: Azerbaijão,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X077FOB12,Exportações (FOB) - destino: Bahamas,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X080FOB12,Exportações (FOB) - destino: Bahrein,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X081FOB12,Exportações (FOB) - destino: Bangladesh,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X083FOB12,Exportações (FOB) - destino: Barbados,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X085FOB12,Exportações (FOB) - destino: Belarus,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X069FOB12,Exportações (FOB) - destino: Austrália,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X088FOB12,Exportações (FOB) - destino: Belize,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X090FOB12,Exportações (FOB) - destino: Bermudas,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X097FOB12,Exportações (FOB) - destino: Bolívia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X098FOB12,Exportações (FOB) - destino: Bósnia-Herzegovina,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X093FOB12,Exportações (FOB) - destino: Mianmar (Birmânia),Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X101FOB12,Exportações (FOB) - destino: Botsuana,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X115FOB12,Exportações (FOB) - destino: Burundi,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X087FOB12,Exportações (FOB) - destino: Bélgica,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X119FOB12,Exportações (FOB) - destino: Butão,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X111FOB12,Exportações (FOB) - destino: Bulgária,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X127FOB12,Exportações (FOB) - destino: Cabo Verde,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X137FOB12,"Exportações (FOB) - destino: Cayman, Ilhas",Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X141FOB12,Exportações (FOB) - destino: Camboja,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X145FOB12,Exportações (FOB) - destino: Camarões,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X108FOB12,Exportações (FOB) - destino: Brunei,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X149FOB12,Exportações (FOB) - destino: Canadá,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X150FOB12,"Exportações (FOB) - destino: Canal, Ilhas do",Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X151FOB12,"Exportações (FOB) - destino: Canárias, Ilhas",Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X153FOB12,Exportações (FOB) - destino: Cazaquistão,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X154FOB12,Exportações (FOB) - destino: Catar,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X160FOB12,Exportações (FOB) - destino: China,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X161FOB12,Exportações (FOB) - destino: Taiwan (Formosa),Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X163FOB12,Exportações (FOB) - destino: Chipre,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X165FOB12,"Exportações (FOB) - destino: Cocos (Keeling), Ilhas",Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X169FOB12,Exportações (FOB) - destino: Colômbia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X173FOB12,"Exportações (FOB) - destino: Comores, Ilhas",Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X177FOB12,Exportações (FOB) - destino: Congo,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X183FOB12,"Exportações (FOB) - destino: Cook, Ilhas",Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X190FOB12,"Exportações (FOB) - destino: Coreia, República da (Sul)",Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X193FOB12,Exportações (FOB) - destino: Costa do Marfim,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X196FOB12,Exportações (FOB) - destino: Costa Rica,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X187FOB12,"Exportações (FOB) - destino: Coreia, República Popular Democrática (Norte)",Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X158FOB12,Exportações (FOB) - destino: Chile,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X199FOB12,Exportações (FOB) - destino: Cuba,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X232FOB12,Exportações (FOB) - destino: Dinamarca,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X235FOB12,"Exportações (FOB) - destino: Dominica, Ilha de",Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X243FOB12,Exportações (FOB) - destino: Eritreia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X195FOB12,Exportações (FOB) - destino: Croácia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X198FOB12,Exportações (FOB) - destino: Coveite (Kuwait),Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X229FOB12,Exportações (FOB) - destino: Benin,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X239FOB12,Exportações (FOB) - destino: Equador,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X245FOB12,Exportações (FOB) - destino: Espanha,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X246FOB12,Exportações (FOB) - destino: Eslovênia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X240FOB12,Exportações (FOB) - destino: Egito,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X249FOB12,Exportações (FOB) - destino: Estados Unidos,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X247FOB12,"Exportações (FOB) - destino: Eslovaca, República",Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X251FOB12,Exportações (FOB) - destino: Estônia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X255FOB12,Exportações (FOB) - destino: Falkland (Ilhas Malvinas),Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X244FOB12,Exportações (FOB) - destino: Emirados Árabes Unidos,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X271FOB12,Exportações (FOB) - destino: Finlândia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X275FOB12,Exportações (FOB) - destino: França,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X281FOB12,Exportações (FOB) - destino: Gabão,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X259FOB12,"Exportações (FOB) - destino: Feroe, Ilhas",Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X267FOB12,Exportações (FOB) - destino: Filipinas,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X289FOB12,Exportações (FOB) - destino: Gana,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X293FOB12,Exportações (FOB) - destino: Gibraltar,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X253FOB12,Exportações (FOB) - destino: Etiópia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X301FOB12,Exportações (FOB) - destino: Grécia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X305FOB12,Exportações (FOB) - destino: Groenlândia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X309FOB12,Exportações (FOB) - destino: Guadalupe,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X313FOB12,Exportações (FOB) - destino: Guam,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X317FOB12,Exportações (FOB) - destino: Guatemala,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X285FOB12,Exportações (FOB) - destino: Gâmbia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X291FOB12,Exportações (FOB) - destino: Geórgia,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X297FOB12,Exportações (FOB) - destino: Granada,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X325FOB12,Exportações (FOB) - destino: Guiana Francesa,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X329FOB12,Exportações (FOB) - destino: Guiné,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X331FOB12,Exportações (FOB) - destino: Guiné Equatorial,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X337FOB12,Exportações (FOB) - destino: Guiana,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X334FOB12,Exportações (FOB) - destino: Guiné-Bissau,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X345FOB12,Exportações (FOB) - destino: Honduras,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X351FOB12,Exportações (FOB) - destino: Hong Kong,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X355FOB12,Exportações (FOB) - destino: Hungria,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X341FOB12,Exportações (FOB) - destino: Haiti,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
SECEX12_X357FOB12,Exportações (FOB) - destino: Iêmen,Macroeconômico,"Ministério do Desenvolvimento, Indústria e Comércio Exterior, Secretaria de Comércio Exterior",US$
